id,brandid,istestaccount,username,lockoutenddate,currencyid,languageid,status,blacklisted,isdeleted,islocked,isdormant,blockeddepositenddate,blockedwithdrawalsenddate,verificationvector,playerexcludedstatus,firstname,middlename,lastname,birthdate,risks,gender,promocode,sendsms,sendmail,sportstatusid,updateddate,createddate,creationtime,playerrgsid
1611,1,False,user_1611,,AMD,hy,4,True,True,True,False,,,17,4,First1611,Middle1611,Last1611,2013-02-04,4,1,PROMO11,1,0,4,2025-06-12 19:42:00.904898,2024-01-26 19:42:00.904899,2023-06-04 19:42:00.904902,312
1612,9,False,user_1612,,EUR,hy,2,False,False,True,False,,,146,5,First1612,Middle1612,Last1612,2002-01-25,6,1,PROMO12,1,1,2,2025-06-12 19:42:00.904933,2024-04-01 19:42:00.904934,2024-02-16 19:42:00.904937,405
1613,6,False,user_1613,,USD,hy,5,True,True,False,False,,,255,3,First1613,Middle1613,Last1613,2015-11-26,6,0,PROMO13,0,0,3,2025-06-12 19:42:00.904964,2024-07-06 19:42:00.904965,2023-04-21 19:42:00.904968,136
1614,3,True,user_1614,,USD,ru,2,False,True,True,True,,,64,5,First1614,Middle1614,Last1614,2007-06-13,5,1,PROMO14,0,1,4,2025-06-12 19:42:00.904999,2024-10-27 19:42:00.905000,2024-10-08 19:42:00.905003,11
1615,10,True,user_1615,,EUR,ru,1,False,True,False,True,,,221,4,First1615,Middle1615,Last1615,2005-05-18,3,0,PROMO15,1,1,4,2025-06-12 19:42:00.905030,2023-05-12 19:42:00.905031,2024-02-08 19:42:00.905034,377
1616,2,True,user_1616,,EUR,hy,5,True,False,True,True,,,183,1,First1616,Middle1616,Last1616,2007-12-02,7,0,PROMO16,0,0,4,2025-06-12 19:42:00.905063,2024-03-25 19:42:00.905064,2024-10-19 19:42:00.905067,223
1617,5,True,user_1617,,USD,hy,3,False,True,True,False,,,71,1,First1617,Middle1617,Last1617,2012-04-22,3,0,PROMO17,1,0,1,2025-06-12 19:42:00.905095,2025-05-07 19:42:00.905096,2024-10-17 19:42:00.905099,830
1618,4,False,user_1618,,AMD,hy,1,True,False,True,True,,,128,0,First1618,Middle1618,Last1618,1999-03-04,8,0,PROMO18,1,0,2,2025-06-12 19:42:00.905128,2024-10-17 19:42:00.905129,2022-12-17 19:42:00.905132,780
1619,4,True,user_1619,,AMD,hy,5,True,False,False,False,,,42,1,First1619,Middle1619,Last1619,2006-02-25,8,0,PROMO19,1,1,2,2025-06-12 19:42:00.905166,2024-03-19 19:42:00.905167,2025-03-01 19:42:00.905170,607
1620,9,False,user_1620,,AMD,hy,1,False,False,False,True,,,197,2,First1620,Middle1620,Last1620,2006-07-30,6,1,PROMO20,1,0,1,2025-06-12 19:42:00.905198,2024-06-01 19:42:00.905198,2024-01-28 19:42:00.905202,682
1621,9,True,user_1621,,EUR,hy,2,False,False,True,False,,,105,5,First1621,Middle1621,Last1621,1996-07-11,8,0,PROMO21,1,1,5,2025-06-12 19:42:00.905228,2024-11-15 19:42:00.905229,2024-09-16 19:42:00.905232,744
1622,3,True,user_1622,,AMD,hy,1,True,False,False,True,,,108,0,First1622,Middle1622,Last1622,2006-09-13,1,0,PROMO22,0,0,5,2025-06-12 19:42:00.905259,2024-01-07 19:42:00.905260,2024-05-25 19:42:00.905263,776
1623,10,False,user_1623,,EUR,ru,1,True,True,False,True,,,202,3,First1623,Middle1623,Last1623,2009-06-27,9,1,PROMO23,0,1,4,2025-06-12 19:42:00.905305,2024-10-27 19:42:00.905306,2024-08-12 19:42:00.905309,507
1624,7,False,user_1624,,USD,ru,5,False,True,True,False,,,45,5,First1624,Middle1624,Last1624,1990-01-16,4,1,PROMO24,0,1,2,2025-06-12 19:42:00.905339,2023-01-17 19:42:00.905340,2024-02-18 19:42:00.905348,391
1625,3,True,user_1625,,USD,ru,3,False,True,False,False,,,105,4,First1625,Middle1625,Last1625,2008-08-07,4,1,PROMO25,1,1,1,2025-06-12 19:42:00.905374,2024-11-19 19:42:00.905375,2023-11-21 19:42:00.905378,577
1626,6,False,user_1626,,AMD,ru,4,False,False,False,True,,,38,3,First1626,Middle1626,Last1626,1992-08-11,9,1,PROMO26,0,0,1,2025-06-12 19:42:00.905405,2025-01-10 19:42:00.905406,2023-05-18 19:42:00.905409,873
1627,2,True,user_1627,,AMD,en,4,True,False,False,True,,,85,2,First1627,Middle1627,Last1627,2007-07-09,8,0,PROMO27,0,0,2,2025-06-12 19:42:00.905439,2024-08-25 19:42:00.905439,2022-11-15 19:42:00.905443,518
1628,8,False,user_1628,,AMD,en,5,True,False,False,True,,,49,4,First1628,Middle1628,Last1628,1995-07-23,1,0,PROMO28,1,1,4,2025-06-12 19:42:00.905470,2023-06-06 19:42:00.905470,2022-09-23 19:42:00.905474,745
1629,1,False,user_1629,,USD,hy,2,False,False,False,False,,,101,5,First1629,Middle1629,Last1629,2011-01-15,9,1,PROMO29,1,1,1,2025-06-12 19:42:00.905507,2024-02-03 19:42:00.905508,2024-03-28 19:42:00.905512,815
1630,1,True,user_1630,,AMD,en,4,True,False,False,False,,,55,0,First1630,Middle1630,Last1630,2002-10-23,6,1,PROMO30,0,1,4,2025-06-12 19:42:00.905543,2024-03-24 19:42:00.905544,2022-10-02 19:42:00.905548,589
1631,5,False,user_1631,,EUR,en,2,False,True,False,True,,,15,5,First1631,Middle1631,Last1631,2004-11-18,7,1,PROMO31,1,0,5,2025-06-12 19:42:00.905575,2024-11-29 19:42:00.905576,2024-03-16 19:42:00.905579,556
1632,5,False,user_1632,,EUR,en,5,True,False,False,True,,,135,2,First1632,Middle1632,Last1632,1991-12-13,10,1,PROMO32,1,0,5,2025-06-12 19:42:00.905606,2025-05-02 19:42:00.905607,2024-05-04 19:42:00.905610,162
1633,6,True,user_1633,,USD,en,1,False,False,False,True,,,135,1,First1633,Middle1633,Last1633,2003-05-18,4,1,PROMO33,1,1,5,2025-06-12 19:42:00.905640,2024-07-10 19:42:00.905641,2024-12-13 19:42:00.905644,115
1634,3,True,user_1634,,AMD,ru,4,True,True,False,True,,,2,4,First1634,Middle1634,Last1634,2014-06-28,1,0,PROMO34,1,1,4,2025-06-12 19:42:00.905667,2023-09-15 19:42:00.905668,2024-08-19 19:42:00.905671,391
1635,7,True,user_1635,,EUR,hy,1,True,False,False,False,,,225,2,First1635,Middle1635,Last1635,2010-08-13,7,0,PROMO35,0,1,1,2025-06-12 19:42:00.905702,2024-12-04 19:42:00.905703,2024-12-13 19:42:00.905706,119
1636,6,True,user_1636,,USD,hy,5,False,False,False,False,,,35,5,First1636,Middle1636,Last1636,2015-04-04,1,0,PROMO36,1,0,3,2025-06-12 19:42:00.905734,2023-12-27 19:42:00.905735,2023-10-05 19:42:00.905738,227
1637,4,True,user_1637,,EUR,en,5,False,False,True,True,,,114,4,First1637,Middle1637,Last1637,2004-01-29,6,0,PROMO37,0,0,5,2025-06-12 19:42:00.905764,2024-07-01 19:42:00.905765,2023-03-31 19:42:00.905768,876
1638,8,True,user_1638,,AMD,en,1,True,True,True,False,,,181,3,First1638,Middle1638,Last1638,1994-04-01,9,0,PROMO38,1,0,4,2025-06-12 19:42:00.905797,2023-05-09 19:42:00.905798,2022-11-19 19:42:00.905801,670
1639,2,False,user_1639,,AMD,hy,5,True,True,False,False,,,18,2,First1639,Middle1639,Last1639,2005-01-27,2,0,PROMO39,0,1,5,2025-06-12 19:42:00.905829,2024-03-21 19:42:00.905830,2025-03-21 19:42:00.905833,514
1640,7,False,user_1640,,USD,ru,1,True,False,True,True,,,83,4,First1640,Middle1640,Last1640,2006-05-27,1,1,PROMO40,0,1,1,2025-06-12 19:42:00.905866,2025-01-06 19:42:00.905867,2022-10-01 19:42:00.905870,606
1641,4,True,user_1641,,USD,en,2,False,False,True,True,,,21,4,First1641,Middle1641,Last1641,2001-11-23,1,0,PROMO41,0,1,1,2025-06-12 19:42:00.905898,2022-10-28 19:42:00.905899,2022-11-04 19:42:00.905902,483
1642,8,False,user_1642,,AMD,hy,3,False,True,False,False,,,3,3,First1642,Middle1642,Last1642,2007-12-02,2,0,PROMO42,0,1,2,2025-06-12 19:42:00.905929,2023-06-05 19:42:00.905930,2025-05-10 19:42:00.905933,666
1643,4,True,user_1643,,EUR,hy,3,True,False,False,False,,,47,1,First1643,Middle1643,Last1643,1994-12-10,2,1,PROMO43,0,0,5,2025-06-12 19:42:00.905960,2025-03-21 19:42:00.905961,2022-12-05 19:42:00.905964,125
1644,3,True,user_1644,,AMD,hy,5,True,True,True,True,,,166,2,First1644,Middle1644,Last1644,2016-03-08,9,1,PROMO44,0,0,4,2025-06-12 19:42:00.905995,2023-03-29 19:42:00.905996,2025-01-09 19:42:00.905999,227
1645,2,False,user_1645,,AMD,ru,5,False,True,True,False,,,55,4,First1645,Middle1645,Last1645,2008-02-24,9,0,PROMO45,1,1,1,2025-06-12 19:42:00.906026,2024-06-25 19:42:00.906027,2024-12-27 19:42:00.906031,92
1646,2,True,user_1646,,USD,en,4,True,True,False,False,,,52,5,First1646,Middle1646,Last1646,2014-12-23,1,1,PROMO46,1,1,1,2025-06-12 19:42:00.906066,2022-12-28 19:42:00.906067,2023-12-06 19:42:00.906070,719
1647,2,False,user_1647,,USD,ru,1,True,False,False,False,,,134,2,First1647,Middle1647,Last1647,2015-05-23,6,0,PROMO47,1,0,5,2025-06-12 19:42:00.906100,2023-07-17 19:42:00.906101,2023-03-04 19:42:00.906104,871
1648,6,True,user_1648,,EUR,en,4,False,False,False,False,,,112,5,First1648,Middle1648,Last1648,2014-07-05,6,0,PROMO48,1,1,2,2025-06-12 19:42:00.906135,2023-09-29 19:42:00.906136,2024-09-05 19:42:00.906140,81
1649,5,True,user_1649,,AMD,hy,1,False,False,False,False,,,220,1,First1649,Middle1649,Last1649,2004-03-08,4,1,PROMO49,1,1,4,2025-06-12 19:42:00.906167,2023-10-02 19:42:00.906168,2025-03-17 19:42:00.906171,900
1650,10,False,user_1650,,USD,en,1,False,False,False,True,,,205,0,First1650,Middle1650,Last1650,2011-01-21,5,1,PROMO50,1,0,2,2025-06-12 19:42:00.906198,2022-09-27 19:42:00.906199,2023-04-03 19:42:00.906202,986
1651,7,True,user_1651,,AMD,ru,4,True,True,False,False,,,70,5,First1651,Middle1651,Last1651,2014-03-25,7,1,PROMO51,0,0,3,2025-06-12 19:42:00.906236,2023-10-10 19:42:00.906236,2023-12-26 19:42:00.906240,131
1652,5,False,user_1652,,AMD,hy,4,False,True,True,False,,,189,3,First1652,Middle1652,Last1652,1997-01-22,8,1,PROMO52,1,0,2,2025-06-12 19:42:00.906267,2025-04-09 19:42:00.906268,2022-12-07 19:42:00.906271,373
1653,8,True,user_1653,,USD,en,2,False,True,False,True,,,103,2,First1653,Middle1653,Last1653,1996-10-16,6,1,PROMO53,0,0,5,2025-06-12 19:42:00.906297,2024-07-19 19:42:00.906298,2023-05-11 19:42:00.906301,858
1654,9,False,user_1654,,AMD,ru,1,False,True,True,False,,,28,2,First1654,Middle1654,Last1654,1996-09-26,1,1,PROMO54,0,1,2,2025-06-12 19:42:00.906330,2023-04-19 19:42:00.906331,2025-03-15 19:42:00.906334,193
1655,2,False,user_1655,,EUR,ru,1,False,True,False,True,,,124,1,First1655,Middle1655,Last1655,1995-09-10,2,0,PROMO55,0,0,5,2025-06-12 19:42:00.906366,2024-09-08 19:42:00.906367,2022-11-17 19:42:00.906370,265
1656,4,True,user_1656,,EUR,hy,1,False,True,False,True,,,135,5,First1656,Middle1656,Last1656,1998-10-30,8,1,PROMO56,0,1,1,2025-06-12 19:42:00.906404,2023-04-30 19:42:00.906405,2025-01-11 19:42:00.906408,99
1657,2,False,user_1657,,AMD,en,2,True,True,False,True,,,55,5,First1657,Middle1657,Last1657,1990-09-11,1,1,PROMO57,0,1,2,2025-06-12 19:42:00.906436,2022-09-20 19:42:00.906436,2024-04-20 19:42:00.906440,353
1658,8,False,user_1658,,USD,hy,3,False,False,False,False,,,177,1,First1658,Middle1658,Last1658,2008-09-15,4,1,PROMO58,0,0,4,2025-06-12 19:42:00.906468,2023-02-20 19:42:00.906468,2023-09-10 19:42:00.906472,153
1659,6,False,user_1659,,EUR,hy,2,True,False,True,False,,,59,0,First1659,Middle1659,Last1659,2010-11-25,9,0,PROMO59,0,1,1,2025-06-12 19:42:00.906500,2024-09-30 19:42:00.906501,2024-09-28 19:42:00.906504,345
1660,6,True,user_1660,,AMD,hy,5,True,False,True,True,,,134,3,First1660,Middle1660,Last1660,2007-10-18,8,1,PROMO60,1,1,1,2025-06-12 19:42:00.906530,2023-12-15 19:42:00.906531,2025-02-01 19:42:00.906535,554
1661,9,False,user_1661,,EUR,ru,5,False,True,True,True,,,241,2,First1661,Middle1661,Last1661,1999-04-25,2,0,PROMO61,1,1,5,2025-06-12 19:42:00.906562,2024-11-30 19:42:00.906563,2025-02-27 19:42:00.906566,381
1662,3,False,user_1662,,USD,en,1,False,False,True,False,,,134,1,First1662,Middle1662,Last1662,1990-03-04,2,0,PROMO62,1,0,3,2025-06-12 19:42:00.906597,2022-11-11 19:42:00.906598,2024-08-23 19:42:00.906602,365
1663,3,False,user_1663,,EUR,ru,4,False,False,True,True,,,35,4,First1663,Middle1663,Last1663,2011-06-25,2,0,PROMO63,1,0,2,2025-06-12 19:42:00.906629,2023-02-25 19:42:00.906630,2024-10-07 19:42:00.906634,909
1664,5,False,user_1664,,USD,hy,4,False,True,True,True,,,23,5,First1664,Middle1664,Last1664,1999-03-30,5,0,PROMO64,1,1,5,2025-06-12 19:42:00.906660,2023-10-07 19:42:00.906661,2024-01-21 19:42:00.906664,374
1665,9,False,user_1665,,AMD,hy,4,True,True,False,False,,,27,5,First1665,Middle1665,Last1665,1995-11-14,2,1,PROMO65,0,1,5,2025-06-12 19:42:00.906698,2024-09-24 19:42:00.906699,2024-11-02 19:42:00.906704,468
1666,7,True,user_1666,,AMD,en,4,False,True,True,True,,,60,1,First1666,Middle1666,Last1666,1997-07-05,3,0,PROMO66,1,1,5,2025-06-12 19:42:00.906733,2025-05-02 19:42:00.906733,2022-11-04 19:42:00.906737,901
1667,8,True,user_1667,,EUR,ru,2,True,False,True,False,,,237,2,First1667,Middle1667,Last1667,2010-08-17,8,1,PROMO67,1,0,4,2025-06-12 19:42:00.906774,2025-05-25 19:42:00.906775,2024-10-29 19:42:00.906778,413
1668,7,False,user_1668,,EUR,ru,1,True,False,False,True,,,82,4,First1668,Middle1668,Last1668,1996-12-08,2,0,PROMO68,0,0,5,2025-06-12 19:42:00.906808,2023-02-15 19:42:00.906809,2022-11-05 19:42:00.906812,218
1669,9,False,user_1669,,AMD,en,4,False,False,True,False,,,133,5,First1669,Middle1669,Last1669,1999-09-01,10,0,PROMO69,0,0,3,2025-06-12 19:42:00.906838,2023-06-04 19:42:00.906839,2023-04-07 19:42:00.906842,369
1670,10,False,user_1670,,AMD,en,1,False,False,False,True,,,139,4,First1670,Middle1670,Last1670,2005-10-21,4,0,PROMO70,0,0,3,2025-06-12 19:42:00.906871,2023-08-13 19:42:00.906872,2022-11-19 19:42:00.906875,271
1671,4,False,user_1671,,AMD,hy,3,True,True,False,False,,,179,0,First1671,Middle1671,Last1671,1996-11-28,5,0,PROMO71,0,0,4,2025-06-12 19:42:00.906902,2023-05-07 19:42:00.906903,2024-10-15 19:42:00.906906,479
1672,9,True,user_1672,,EUR,hy,1,False,True,False,False,,,48,0,First1672,Middle1672,Last1672,2008-06-05,6,1,PROMO72,1,1,5,2025-06-12 19:42:00.906938,2022-11-01 19:42:00.906939,2024-09-21 19:42:00.906942,171
1673,2,True,user_1673,,EUR,hy,2,True,True,False,True,,,201,2,First1673,Middle1673,Last1673,2015-11-06,8,0,PROMO73,1,1,4,2025-06-12 19:42:00.906966,2024-04-01 19:42:00.906967,2023-12-28 19:42:00.906971,505
1674,8,False,user_1674,,EUR,hy,2,False,False,True,True,,,158,0,First1674,Middle1674,Last1674,2011-10-12,5,0,PROMO74,1,0,5,2025-06-12 19:42:00.906996,2025-05-19 19:42:00.906997,2022-10-04 19:42:00.907001,561
1675,9,False,user_1675,,USD,ru,4,True,True,True,True,,,250,3,First1675,Middle1675,Last1675,1995-02-27,6,0,PROMO75,0,0,1,2025-06-12 19:42:00.907026,2025-03-21 19:42:00.907027,2024-10-26 19:42:00.907030,625
1676,2,False,user_1676,,EUR,hy,1,False,False,True,True,,,211,2,First1676,Middle1676,Last1676,2012-05-27,10,0,PROMO76,0,1,5,2025-06-12 19:42:00.907059,2023-10-03 19:42:00.907060,2025-05-30 19:42:00.907063,90
1677,1,False,user_1677,,USD,ru,3,False,True,False,True,,,175,3,First1677,Middle1677,Last1677,2000-01-21,9,0,PROMO77,1,1,5,2025-06-12 19:42:00.907090,2022-10-25 19:42:00.907091,2023-11-04 19:42:00.907094,391
1678,8,True,user_1678,,EUR,ru,2,True,False,True,True,,,92,1,First1678,Middle1678,Last1678,2010-07-20,3,1,PROMO78,1,0,2,2025-06-12 19:42:00.907124,2025-04-15 19:42:00.907125,2024-06-05 19:42:00.907128,522
1679,7,False,user_1679,,USD,ru,3,False,True,False,False,,,227,4,First1679,Middle1679,Last1679,1998-10-08,3,1,PROMO79,1,0,1,2025-06-12 19:42:00.907156,2025-02-14 19:42:00.907156,2023-07-16 19:42:00.907160,344
1680,5,True,user_1680,,EUR,hy,4,True,True,False,True,,,217,4,First1680,Middle1680,Last1680,2005-04-07,7,1,PROMO80,0,0,5,2025-06-12 19:42:00.907189,2024-06-26 19:42:00.907190,2023-07-24 19:42:00.907193,620
1681,8,True,user_1681,,EUR,hy,4,False,False,True,True,,,210,2,First1681,Middle1681,Last1681,2002-03-07,8,0,PROMO81,0,1,2,2025-06-12 19:42:00.907220,2025-01-10 19:42:00.907220,2024-01-28 19:42:00.907224,406
1682,8,False,user_1682,,EUR,hy,4,False,False,False,False,,,197,4,First1682,Middle1682,Last1682,2001-08-19,10,1,PROMO82,1,0,3,2025-06-12 19:42:00.907251,2024-06-15 19:42:00.907252,2023-02-01 19:42:00.907256,644
1683,4,False,user_1683,,EUR,ru,3,True,True,False,True,,,186,1,First1683,Middle1683,Last1683,2009-11-09,8,0,PROMO83,0,1,5,2025-06-12 19:42:00.907289,2023-09-26 19:42:00.907290,2024-05-01 19:42:00.907293,323
1684,4,False,user_1684,,EUR,en,2,False,False,False,True,,,246,4,First1684,Middle1684,Last1684,1990-04-30,6,0,PROMO84,0,0,5,2025-06-12 19:42:00.907320,2024-05-28 19:42:00.907320,2022-11-08 19:42:00.907324,413
1685,10,True,user_1685,,USD,hy,5,True,True,False,False,,,155,5,First1685,Middle1685,Last1685,2013-07-18,1,1,PROMO85,0,1,2,2025-06-12 19:42:00.907352,2024-02-29 19:42:00.907352,2024-11-10 19:42:00.907356,57
1686,5,True,user_1686,,EUR,en,4,True,True,False,True,,,160,0,First1686,Middle1686,Last1686,1992-01-22,3,1,PROMO86,1,0,5,2025-06-12 19:42:00.907382,2024-03-07 19:42:00.907383,2023-09-05 19:42:00.907386,596
1687,7,True,user_1687,,USD,ru,4,False,False,False,False,,,201,3,First1687,Middle1687,Last1687,1991-09-04,4,0,PROMO87,0,1,2,2025-06-12 19:42:00.907418,2023-02-22 19:42:00.907419,2023-04-02 19:42:00.907422,585
1688,10,False,user_1688,,EUR,en,3,True,True,False,True,,,27,0,First1688,Middle1688,Last1688,1990-12-13,3,1,PROMO88,1,0,4,2025-06-12 19:42:00.907453,2023-03-12 19:42:00.907454,2023-12-14 19:42:00.907461,113
1689,10,False,user_1689,,USD,ru,3,False,False,False,False,,,103,4,First1689,Middle1689,Last1689,1998-10-22,4,0,PROMO89,1,0,3,2025-06-12 19:42:00.907488,2024-09-28 19:42:00.907488,2024-11-04 19:42:00.907492,911
1690,6,False,user_1690,,AMD,ru,3,False,True,False,True,,,176,5,First1690,Middle1690,Last1690,1998-03-25,7,0,PROMO90,0,1,1,2025-06-12 19:42:00.907519,2023-05-31 19:42:00.907519,2024-04-25 19:42:00.907523,882
1691,9,False,user_1691,,EUR,ru,4,True,False,True,True,,,81,4,First1691,Middle1691,Last1691,1998-03-07,4,1,PROMO91,0,0,5,2025-06-12 19:42:00.907567,2025-02-20 19:42:00.907568,2025-02-02 19:42:00.907572,193
1692,8,False,user_1692,,EUR,ru,5,False,True,True,True,,,255,3,First1692,Middle1692,Last1692,2012-06-14,8,0,PROMO92,1,0,4,2025-06-12 19:42:00.907599,2023-10-29 19:42:00.907600,2025-04-06 19:42:00.907603,777
1693,1,False,user_1693,,AMD,ru,1,True,False,False,True,,,253,0,First1693,Middle1693,Last1693,2010-05-31,9,0,PROMO93,1,1,5,2025-06-12 19:42:00.907629,2023-05-26 19:42:00.907630,2024-09-10 19:42:00.907633,525
1694,4,True,user_1694,,USD,ru,5,False,False,True,False,,,168,5,First1694,Middle1694,Last1694,2002-10-10,1,1,PROMO94,1,0,4,2025-06-12 19:42:00.907665,2024-12-05 19:42:00.907666,2024-01-03 19:42:00.907669,60
1695,10,True,user_1695,,USD,en,4,True,False,False,True,,,42,3,First1695,Middle1695,Last1695,2012-02-03,9,1,PROMO95,1,1,3,2025-06-12 19:42:00.907695,2022-12-15 19:42:00.907696,2025-05-01 19:42:00.907699,565
1696,9,False,user_1696,,AMD,hy,2,True,True,True,True,,,236,5,First1696,Middle1696,Last1696,2006-09-04,7,0,PROMO96,1,0,4,2025-06-12 19:42:00.907725,2023-09-17 19:42:00.907726,2023-09-12 19:42:00.907729,800
1697,1,True,user_1697,,AMD,ru,2,True,True,True,False,,,195,1,First1697,Middle1697,Last1697,1999-10-28,1,0,PROMO97,0,1,4,2025-06-12 19:42:00.907760,2024-06-16 19:42:00.907761,2024-09-14 19:42:00.907764,993
1698,1,True,user_1698,,USD,ru,5,True,False,False,True,,,92,5,First1698,Middle1698,Last1698,2010-10-07,4,0,PROMO98,0,0,2,2025-06-12 19:42:00.907790,2023-01-07 19:42:00.907791,2022-09-18 19:42:00.907794,644
1699,10,False,user_1699,,USD,en,5,False,True,True,False,,,65,1,First1699,Middle1699,Last1699,1993-07-08,9,0,PROMO99,0,1,5,2025-06-12 19:42:00.907827,2025-02-03 19:42:00.907828,2023-03-08 19:42:00.907831,931
1700,1,False,user_1700,,AMD,en,1,True,True,False,False,,,147,5,First1700,Middle1700,Last1700,2010-02-09,4,1,PROMO0,1,1,5,2025-06-12 19:42:00.907857,2024-03-12 19:42:00.907857,2022-12-19 19:42:00.907861,210
1701,10,True,user_1701,,EUR,hy,3,False,True,True,False,,,43,4,First1701,Middle1701,Last1701,1997-01-13,8,0,PROMO1,0,0,4,2025-06-12 19:42:00.907887,2022-11-01 19:42:00.907888,2024-09-04 19:42:00.907892,873
1702,3,False,user_1702,,USD,hy,3,True,False,False,False,,,214,4,First1702,Middle1702,Last1702,2013-08-05,2,1,PROMO2,1,0,2,2025-06-12 19:42:00.907921,2025-04-19 19:42:00.907922,2022-10-27 19:42:00.907925,526
1703,2,False,user_1703,,AMD,hy,5,False,False,False,False,,,198,0,First1703,Middle1703,Last1703,2005-03-10,1,1,PROMO3,1,0,3,2025-06-12 19:42:00.907957,2023-05-20 19:42:00.907958,2025-05-12 19:42:00.907961,523
1704,10,True,user_1704,,AMD,ru,3,False,False,True,True,,,170,0,First1704,Middle1704,Last1704,2009-11-25,7,1,PROMO4,1,1,5,2025-06-12 19:42:00.907991,2023-06-29 19:42:00.907991,2023-03-16 19:42:00.907994,793
1705,4,False,user_1705,,EUR,hy,5,True,True,True,True,,,228,3,First1705,Middle1705,Last1705,2004-10-16,5,1,PROMO5,1,1,4,2025-06-12 19:42:00.908018,2024-09-07 19:42:00.908019,2024-05-27 19:42:00.908022,589
1706,3,False,user_1706,,EUR,hy,1,True,True,False,True,,,147,5,First1706,Middle1706,Last1706,2016-04-28,4,1,PROMO6,1,0,1,2025-06-12 19:42:00.908046,2024-01-24 19:42:00.908047,2025-04-10 19:42:00.908050,728
1707,5,False,user_1707,,EUR,hy,3,False,False,False,False,,,54,3,First1707,Middle1707,Last1707,2009-02-15,3,0,PROMO7,1,1,4,2025-06-12 19:42:00.908075,2025-02-12 19:42:00.908075,2025-01-06 19:42:00.908078,338
1708,6,True,user_1708,,EUR,en,2,False,False,False,False,,,10,3,First1708,Middle1708,Last1708,2003-07-05,2,0,PROMO8,0,1,2,2025-06-12 19:42:00.908111,2023-07-18 19:42:00.908112,2024-02-04 19:42:00.908115,407
1709,6,True,user_1709,,USD,ru,3,True,True,False,True,,,254,5,First1709,Middle1709,Last1709,1992-03-20,1,1,PROMO9,1,1,3,2025-06-12 19:42:00.908143,2023-11-21 19:42:00.908143,2024-10-09 19:42:00.908147,810
1710,5,False,user_1710,,EUR,hy,3,False,False,True,True,,,217,4,First1710,Middle1710,Last1710,1999-08-19,4,1,PROMO10,1,1,4,2025-06-12 19:42:00.908183,2024-01-08 19:42:00.908183,2025-04-18 19:42:00.908187,574
1711,10,False,user_1711,,USD,ru,5,True,True,False,True,,,150,1,First1711,Middle1711,Last1711,1993-07-25,8,0,PROMO11,1,1,4,2025-06-12 19:42:00.908213,2023-11-18 19:42:00.908214,2024-07-19 19:42:00.908218,785
1712,3,True,user_1712,,AMD,hy,5,False,True,True,False,,,196,0,First1712,Middle1712,Last1712,2000-11-18,2,1,PROMO12,0,1,1,2025-06-12 19:42:00.908248,2025-03-14 19:42:00.908249,2025-05-09 19:42:00.908252,378
1713,6,True,user_1713,,AMD,en,1,True,False,True,True,,,22,1,First1713,Middle1713,Last1713,2008-03-17,5,0,PROMO13,0,0,2,2025-06-12 19:42:00.908279,2023-06-19 19:42:00.908279,2024-11-02 19:42:00.908282,964
1714,10,False,user_1714,,USD,ru,5,True,True,True,True,,,229,4,First1714,Middle1714,Last1714,1997-08-10,2,0,PROMO14,1,1,4,2025-06-12 19:42:00.908310,2023-12-28 19:42:00.908310,2025-03-03 19:42:00.908314,771
1715,7,False,user_1715,,EUR,ru,2,False,True,True,True,,,153,4,First1715,Middle1715,Last1715,1994-02-27,3,1,PROMO15,0,1,4,2025-06-12 19:42:00.908346,2024-08-17 19:42:00.908347,2024-02-06 19:42:00.908351,285
1716,3,False,user_1716,,EUR,ru,1,False,False,True,True,,,253,4,First1716,Middle1716,Last1716,2009-06-22,7,0,PROMO16,1,1,5,2025-06-12 19:42:00.908378,2025-03-09 19:42:00.908379,2023-07-14 19:42:00.908382,710
